Date,BCI,BCIp,BCIg,USRECD
2000-06-15,5.177279038170981,6.565687416003764,3.7471483622379123,0
2000-06-22,5.176714544788788,6.563573399290871,3.732896339530711,0
2000-06-29,5.172754143572691,6.555356891810665,3.7208624999669873,0
2000-07-09,5.168208681201016,6.5441995739511825,3.634951112088381,0
2000-07-12,5.141078590121546,6.477895014039251,3.5409593240373143,0
2000-07-13,5.174453379325651,6.558765017801951,3.7013019741124937,0
2000-07-20,5.173887288169859,6.556778356158042,3.6963514689526376,0
2000-07-27,5.165357239291806,6.536836514626557,3.683866912290392,0
2000-08-06,5.18122159467179,6.574517804870854,3.7612001156935624,0
2000-08-17,5.161924741642482,6.528542542018038,3.629660094453965,0
2000-08-24,5.161924741642482,6.529418838262226,3.624340932976365,0
2000-08-31,5.165357239291806,6.53712628570943,3.629660094453965,0
2000-09-03,5.161924741642482,6.562302840780143,3.728100167267218,0
2000-09-11,5.163070217140011,6.53116913042435,3.5835189384561104,0
2000-09-14,5.1647859739235145,6.536111719349483,3.637586159726386,0
2000-09-21,5.162497643405501,6.53058604002882,3.637586159726386,0
2000-09-28,5.159629846774143,6.523562306149512,3.6270040503958487,0
2000-10-02,5.170483995038151,6.582163633457136,3.7819143200811256,0
2000-10-08,5.162497643405501,6.529856698591778,3.6480574595936814,0
2000-10-19,5.149237143533884,6.49888437773914,3.5835189384561104,0
2000-10-26,5.155601064346442,6.51352680279996,3.577947893406655,0
2000-11-05,5.181783550292085,6.5809164913291625,3.7727609380946387,0
2000-11-16,5.158480421360237,6.521062856197257,3.594568774642695,0
2000-11-23,5.152134856369956,6.506082969112669,3.5890591188317256,0
2000-11-30,5.144583266605995,6.48768401848461,3.5695326964813705,0
2000-12-10,5.157329673247059,6.51796665025898,3.6027767550605247,0
2000-12-14,5.14574876790343,6.490116369942264,3.523415014386405,0
2000-12-21,5.139321635057579,6.473582006737229,3.508555899982655,0
2000-12-28,5.132262782217954,6.4559844179974615,3.4934726577713264,0
2001-01-02,5.132262782217954,6.456926629122442,3.446807892914208,0
2001-01-03,5.109575241951159,6.398262100449925,3.4242626545931514,0
2001-01-11,4.987707789452551,6.045952732392052,3.0864866368224555,0
2001-01-18,5.123963979403259,6.436150368369428,3.4339872044851463,0
2001-01-25,5.1310814471721224,6.453939909932926,3.4372078191851885,0
2001-02-08,5.042133961155627,6.214208018400852,3.169685580677429,0
2001-02-15,5.123963979403259,6.435188367333237,3.4657359027997265,0
2001-02-22,5.120983351265121,6.428428322275518,3.456316680883235,0
2001-03-05,5.0795392727434665,6.319148277696116,3.2542429687054923,0
2001-03-15,5.095588999976419,6.3626832164875555,3.3568971227655755,0
2001-03-22,5.085742766583061,6.336117515819389,3.3068867021909143,0
2001-03-29,5.081404364984463,6.324538157794388,3.269568939183719,0
2001-04-01,5.129306823813755,6.448889394146858,3.478158422798284,1
2001-04-10,4.99991133073328,6.08541015995051,3.077312260546414,1
2001-04-19,5.085124146086995,6.3336348048438325,3.226843994517378,1
2001-04-26,5.080783053998338,6.322744757026769,3.2386784521643808,1
2001-05-04,5.07829394257007,6.316081067352825,3.234749174024491,1
2001-05-07,5.0479310788399525,6.231268539315299,3.1822118404966093,1
2001-05-17,5.075798620002669,6.308644740348575,3.261935314328648,1
2001-05-24,5.0770470596155075,6.311553304478671,3.269568939183719,1
2001-05-31,5.0701612734102826,6.293788896296633,3.265759410767051,1
2001-06-09,5.023222409601727,6.158249364752807,3.1780538303479458,1
2001-06-12,4.9890711161804155,6.5869988988009265,3.152736022363656,1
2001-06-14,5.058790335983303,6.260728034035745,3.242592351485517,1
2001-06-21,5.050496827521386,6.2377385158110465,3.2108436531709366,1
2001-06-28,5.049214776063731,6.234018491942015,3.190476350346503,1
2001-07-06,5.062595033026967,6.273065667993761,3.2542429687054923,1
2001-07-19,5.039546637590676,6.205970905026528,3.1654750481410856,1
2001-07-26,5.038250461129229,6.2029402935545095,3.1654750481410856,1
2001-08-02,5.130490255904535,6.451733447256821,3.4594662897861315,1
2001-08-03,5.1047326174753715,6.3863741412766295,3.391147045808654,1
2001-08-11,4.9856593080260785,6.0407307884109,3.0864866368224555,1
2001-08-16,5.035653057071544,6.194609451915502,3.1945831322991562,1
2001-08-23,5.030437921392435,6.179188153190932,3.1945831322991562,1
2001-08-30,5.029784112935016,6.177736623646287,3.190476350346503,1
2001-09-08,5.039546637590676,6.206979071257701,3.1822118404966093,1
