,Date,BCI,BCIp,BCIg,USRECD
483,1976-05-13,4.537961436294641,6.567234859514355,4.0809215418899605,0
484,1976-05-20,4.534747721691546,6.560040076414877,4.053522567701846,0
485,1976-05-27,4.533674184283021,6.558765017801951,4.030694535145645,0
486,1976-06-03,4.533674184283021,6.55805594877983,4.012772908528289,0
487,1976-06-10,4.533674184283021,6.558906771292869,3.9945242269398897,0
488,1976-06-17,4.537961436294641,6.567796973076092,3.983413001514819,0
489,1976-06-24,4.544358046591334,6.582994198288936,3.9815490680767565,0
490,1976-07-01,4.540098189244376,6.5738198220128945,3.975936331171799,0
491,1976-07-08,4.536891345234797,6.565968947537155,3.9646154555473165,0
492,1976-07-15,4.541164856012179,6.576330283582437,3.9569963710708773,0
493,1976-07-22,4.539030383483547,6.5703225812658,3.937690752176724,0
494,1976-07-29,4.540098189244376,6.573261084744552,3.9259259105971376,0
495,1976-08-05,4.541164856012179,6.5757729476337765,3.919991175077323,0
496,1976-08-12,4.544358046591334,6.583132558718074,3.910021002757473,0
497,1976-08-19,4.546481189639412,6.5869988988009265,3.906004933102583,0
498,1976-08-26,4.550714000192032,6.5869988988009265,3.906004933102583,0
499,1976-09-02,4.557029810660157,6.5869988988009265,3.910021002757473,0
500,1976-09-09,4.562262684976814,6.5869988988009265,3.9160150266976834,0
501,1976-09-16,4.565389315976247,6.5869988988009265,3.92395157629342,0
502,1976-09-23,4.56954300834494,6.5869988988009265,3.929862923556477,0
503,1976-09-30,4.566429357671661,6.5799454154395765,3.9259259105971376,0
504,1976-10-07,4.5591262474866845,6.562585326657728,3.9080149840306073,0
505,1976-10-14,4.553876891600541,6.552079835376488,3.881563797943438,0
506,1976-10-21,4.550714000192032,6.545205971850804,3.8480176754522337,0
507,1976-10-28,4.55597994179732,6.556067876554444,3.8242840911201395,0
508,1976-11-04,4.562262684976814,6.5722825426940075,3.8155121050473024,0
509,1976-11-11,4.560172820057356,6.565264970035361,3.8110970868381857,0
510,1976-11-18,4.560172820057356,6.56512411504534,3.8088822465086327,0
511,1976-11-25,4.5685062016165,6.5852056712012805,3.8110970868381857,0
512,1976-12-02,4.571613402459248,6.5869988988009265,3.8110970868381857,0
513,1976-12-09,4.577798989191959,6.5869988988009265,3.8199077165203406,0
514,1976-12-16,4.584967478670572,6.5869988988009265,3.83729945923221,0
515,1976-12-23,4.58700621536042,6.5869988988009265,3.8480176754522337,0
516,1976-12-30,4.597138014290827,6.5869988988009265,3.8670256394974105,0
517,1977-01-06,4.6061696863211745,6.5869988988009265,3.8877303128591016,0
518,1977-01-13,4.607168188650764,6.5869988988009265,3.901972669574645,0
519,1977-01-20,4.61015772749913,6.5869988988009265,3.918005077105694,0
520,1977-01-27,4.611152257665639,6.5869988988009265,3.92395157629342,0
521,1977-02-03,4.61015772749913,6.586033714306832,3.919991175077323,0
522,1977-02-10,4.609162207257629,6.5839623195179975,3.914021008090819,0
523,1977-02-17,4.605170185988092,6.573680166960646,3.899950424193877,0
524,1977-02-24,4.605170185988092,6.573540492402139,3.8877303128591016,0
525,1977-03-03,4.612145799724517,6.5869988988009265,3.883623530906448,0
526,1977-03-10,4.619073091157083,6.5869988988009265,3.8877303128591016,0
527,1977-03-17,4.626931677769604,6.5869988988009265,3.906004933102583,0
528,1977-03-24,4.628886712605407,6.5869988988009265,3.9259259105971376,0
529,1977-03-31,4.626931677769604,6.582302108843358,3.933784497209659,0
530,1977-04-07,4.626931677769604,6.582302108843358,3.9357395320454622,0
531,1977-04-14,4.632785353021065,6.5869988988009265,3.9357395320454622,0
532,1977-04-21,4.635699391022914,6.5869988988009265,3.9357395320454622,0
533,1977-04-28,4.635699391022914,6.5868610723242424,3.937690752176724,0
534,1977-05-05,4.641502115235482,6.5869988988009265,3.9454577815143836,0
535,1977-05-12,4.647271362006727,6.5869988988009265,3.9512437185814275,0
536,1977-05-19,4.651099117876491,6.5869988988009265,3.9589065913269965,0
537,1977-05-26,4.645351975620923,6.574517804870854,3.960813169597578,0
538,1977-06-02,4.638604962074329,6.55791407462197,3.949318790171843,0
539,1977-06-09,4.641502115235482,6.564842345530938,3.933784497209659,0
540,1977-06-16,4.6443908991413725,6.571582997369922,3.9160150266976834,0
541,1977-06-23,4.650143551630823,6.584653261299096,3.9120230054281464,0
542,1977-06-30,4.651099117876491,6.5869988988009265,3.918005077105694,0
543,1977-07-07,4.651099117876491,6.585757776115236,3.918005077105694,0
544,1977-07-14,4.653007515402251,6.5869988988009265,3.919991175077323,0
545,1977-07-21,4.658710952916121,6.5869988988009265,3.919991175077323,0
546,1977-07-28,4.659658371272161,6.5869988988009265,3.918005077105694,0
547,1977-08-04,4.65586330030361,6.579251212010101,3.914021008090819,0
